xmlns:cpt=http://iri.columbia.edu/CPT/v10/
xmlns:cf=http://cf-pcmdi.llnl.gov/documents/cf-conventions/1.4/
cpt:nfields=1
cpt:T	1983-06/09	1984-06/09	1985-06/09	1986-06/09	1987-06/09	1988-06/09	1989-06/09	1990-06/09	1991-06/09	1992-06/09	1993-06/09	1994-06/09	1995-06/09	1996-06/09	1997-06/09	1998-06/09	1999-06/09	2000-06/09	2001-06/09	2002-06/09	2003-06/09	2004-06/09	2005-06/09	2006-06/09	2007-06/09	2008-06/09	2009-06/09	2010-06/09
cpt:field=rfe, cpt:T=1983-06/09, cpt:nrow=42, cpt:ncol=32, cpt:row=Y, cpt:col=X, cpt:units=mm/day, cf:standard_name=lwe_precipitation_rate, cpt:missing=-999
-4.522219	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	  8.23993    	  14.4880    	  24.8713    	  29.5342    	  32.1035    	  7.97204    	  31.5913    	  102.032    	  130.423    	  157.483    	  185.689    	  240.544    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
-4.772203	 0.000000E+00	 0.230981    	 0.162994    	 0.000000E+00	 0.000000E+00	 2.645899E-05	 0.000000E+00	 0.000000E+00	  6.81991    	  7.32469    	  9.24541    	  8.79062    	  14.1991    	  30.2056    	  30.3326    	  31.7262    	  31.2823    	  113.156    	  203.215    	  164.988    	  170.025    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
cpt:field=rfe, cpt:T=1984-06/09, cpt:nrow=42, cpt:ncol=32, cpt:row=Y, cpt:col=X, cpt:units=mm/day, cf:standard_name=lwe_precipitation_rate, cpt:missing=-999
	33.99596	34.24637	34.49677	34.74718	34.99758	35.24798	35.49839	35.74879	35.99919	36.2496	36.5	36.7504	37.0008	37.25121	37.50161	37.75201	38.00242	38.25282	38.50322	38.75363	39.00403	39.25443	39.50484	39.75524	40.00564	40.25605	40.50645	40.75685	41.00726	41.25766	41.50806	41.75846
5.477156	  331.949    	  290.073    	  298.835    	  278.064    	  208.464    	  239.070    	  141.355    	  143.236    	  165.816    	  186.846    	  219.446    	  234.236    	  213.206    	  263.726    	  201.738    	  177.750    	  186.970    	  138.572    	  127.026    	  132.437    	  113.156    	  99.0562    	  87.5237    	  72.7432    	  71.2936    	  62.0775    	  37.0302    	  27.9662    	  21.1981    	  7.97968    	  9.49153    	 0.000000E+00
5.227172	  276.679    	  238.699    	  193.558    	  170.688    	  122.185    	  93.1354    	  104.525    	  102.438    	  112.457    	  151.790    	  179.620    	  192.158    	  144.897    	  150.705    	  105.534    	  115.173    	  129.999    	  139.885    	  137.185    	  108.814    	  87.1225    	  84.2861    	  74.9963    	  64.4541    	  47.3884    	  39.7325    	  35.7471    	  31.5895    	  18.9431    	  10.0482    	 0.000000E+00	 0.000000E+00
4.977187	  348.833    	  213.138    	  163.961    	  117.498    	  102.561    	  88.6198    	  73.5838    	  65.3690    	  75.2643    	  96.4196    	  139.094    	  113.950    	  132.069    	  163.572    	  140.656    	  125.239    	  106.224    	  119.370    	  113.530    	  82.7536    	  66.9829    	  74.9955    	  66.4675    	  31.4289    	  26.2258    	  19.3824    	  33.6620    	  18.1261    	  21.6106    	  18.6346    	 0.000000E+00	 0.000000E+00
4.727203	  263.076    	  186.852    	  141.998    	  102.550    	  88.0687    	  113.276    	  85.1179    	  41.6240    	  49.0039    	  62.4644    	  75.0722    	  54.0721    	  78.5516    	  114.003    	  117.211    	  97.2780    	  98.7660    	  74.1722    	  82.6334    	  64.2158    	  54.9603    	  59.7589    	  34.3335    	  20.1823    	  36.0471    	  21.6494    	  14.1193    	  12.3906    	  9.51307    	  20.1383    	 0.000000E+00	 0.000000E+00
4.477219	  181.180    	  150.913    	  110.079    	  76.7450    	  41.3527    	  51.3198    	  34.0459    	  38.5951    	  64.6460    	  40.8936    	  42.7814    	  37.5777    	  56.0755    	  59.3447    	  82.3621    	  68.7847    	  83.6378    	  73.3862    	  53.6496    	  50.6389    	  40.7952    	  35.1581    	  34.0007    	  30.9178    	  31.1701    	  15.3396    	  14.3405    	  18.3821    	  11.0033    	  12.2491    	 0.000000E+00	 0.000000E+00
4.227234	  178.302    	  87.0972    	  82.3252    	  40.2013    	  39.1483    	  21.4494    	  27.3727    	  17.7337    	  60.3147    	  34.8296    	  20.3360    	  22.1024    	  29.1845    	  20.4089    	  23.3335    	  31.2827    	  64.2307    	  43.0596    	  36.5273    	  35.7852    	  29.9324    	  26.1433    	  23.4509    	  11.2563    	  17.9156    	  9.83329    	  20.8354    	  20.8519    	  7.28614    	  8.23923    	 0.000000E+00	 0.000000E+00
3.97725	  199.975    	  150.496    	  122.817    	  36.4478    	  27.1177    	  23.5613    	  20.1201    	  14.3009    	  84.5210    	  17.5748    	  8.48226    	  24.8578    	  2.47987    	 0.000000E+00	  5.74102    	  13.6623    	  18.1651    	  43.7474    	  40.8084    	  30.0747    	  30.3538    	  31.2883    	  27.6295    	  10.4317    	 0.000000E+00	  7.65417    	  16.1686    	  7.38859    	 0.000000E+00	 0.000000E+00	 2.598770E-06	 0.000000E+00
3.727266	  284.341    	  224.063    	  121.889    	  43.2055    	  48.9519    	  20.0913    	  13.6037    	  7.74568    	  62.3110    	  44.0613    	  7.15220    	  6.58097    	 0.000000E+00	 0.100005    	 0.000000E+00	  11.6393    	  17.1175    	  14.0887    	  34.8298    	  34.9973    	  31.1363    	  26.2873    	  19.6898    	  12.7829    	 0.000000E+00	  10.0792    	  10.4477    	 0.000000E+00	 0.000000E+00	 0.000000E+00	 1.462721E-02	 0.000000E+00
3.477281	  306.414    	  228.573    	  136.240    	  52.1610    	  55.7216    	  35.9413    	  10.2938    	  2.68240    	  60.3846    	  29.7829    	  9.17462    	  2.84279    	 0.000000E+00	 0.201386    	  6.74766    	  24.5289    	  19.0851    	  6.21633    	  5.48166    	  25.6690    	  40.3158    	  32.7434    	  31.7590    	  5.34427    	  5.12407    	 0.000000E+00	 0.000000E+00	  8.96742    	  13.8134    	 0.000000E+00	  11.6405    	  13.0981    
